pct_scrandom	mouse_move_total_rel_distance	screen_height	session_duration	pct_click_product_info	pct_scroll_move_duration	pct_mouse_move	total_load_time	ack	session_id	scroll_move_total_rel_distance	pct_mouse_click	product_ean	user_id	wild_mouse_duration	session_start	browser_name	screen_width	pct_input	pct_rage_click	pct_click	pct_doubleclick	pct_wild_mouse	page_activity_duration	pct_scroll_move
43.23178	11.16600	higher	146.24626	34.37582	10.11184	10.95533	2.75103	1.00000	217881	10.34395	15.28449	1155406174721	830	11.13070	2020-06-13 20:41:50	firefox	1920	0.00354	45.52027	13.32004	9.80159	55.72993	12.57897	46.11079
49.78622	13.72798	1080	221.25563	24.94870	12.72564	9.81032	15.26783	1.00000	1063247	8.67717	16.12659	5034790295068	415	9.54075	2023-05-06 19:35:05	edge	1920	0.00080	40.93891	13.62703	11.05093	61.00799	12.84204	60.73121
57.39143	13.66161	600	227.38440	33.68813	15.65529	12.00839	12.95820	0.00000	1310307	12.20492	13.02891	2973254160029	1348	14.81096	2018-10-25 07:35:49	safari	1920	0.13904	85.01590	13.72209	11.74656	61.48326	11.17738	63.31386
54.41831	10.87760	600	250.06202	41.81856	14.74052	7.57406	1.15276	1.00000	629941	11.57348	12.99148	6741084342405	401	10.71166	2018-12-22 11:14:44	edge	1366	0.00237	49.71436	13.39755	12.71496	68.72932	13.90644	51.58777
32.76971	13.50078	1024	175.01149	50.65865	18.58231	6.95422	4.18927	0.00000	418936	11.76424	15.21027	3690480681133	1078	11.37077	2022-01-04 17:06:32	edge	800	0.00451	53.18006	13.43506	11.34688	53.33960	13.86946	63.70950
33.10514	13.36243	768	197.99828	51.24398	17.97996	8.24607	2.86366	0.00000	409403	11.39148	10.70492	6053703529983	2217	12.19763	2023-03-08 05:18:35	other	1920	0.01025	50.17661	14.18112	12.15308	56.85151	13.26560	52.15108
45.44639	11.90362	higher	176.76566	59.44338	15.91306	7.75315	4.06033	0.00000	1222461	13.22569	13.48076	7655934048746	2352	10.07344	2019-04-21 01:34:00	edge	1366	0.00131	31.98386	12.87677	12.80567	64.00997	13.73400	53.32086
40.39146	12.80671	lower	145.06832	46.36798	13.88719	13.38655	5.22903	1.00000	1243924	13.55989	12.58248	7090860178608	1704	15.13524	2019-01-20 02:39:19	mobile	1280	0.19217	33.57253	13.95858	11.88140	36.41642	12.99160	75.14801
70.06474	7.89323	600	140.47149	33.60602	15.19431	4.77215	10.99359	1.00000	276297	7.33749	11.61857	8318561627713	245	14.34624	2022-12-04 14:04:06	firefox	800	0.08732	34.65464	13.16634	10.26581	46.43896	13.09834	71.84104
42.97654	11.56607	lower	144.34639	45.74440	16.51734	8.91975	1.91473	1.00000	476605	12.10142	12.60285	0451998702252	697	14.27877	2021-03-08 07:42:09	chrome	1920	0.08168	49.70933	14.40493	11.56183	46.33151	14.61666	55.23930
46.01015	11.55008	800	127.00636	73.88903	10.66899	12.01982	4.79216	1.00000	180598	11.97664	15.70149	4156289415335	1353	11.97186	2019-07-07 08:10:08	edge	lower	0.00818	39.21857	12.63802	10.92550	43.97407	13.27029	59.17120
37.58651	10.29842	800	189.65147	46.84048	10.38686	9.90240	3.87266	1.00000	818392	10.47423	14.32106	9292859978376	1765	10.95304	2019-08-16 08:40:16	chrome	1024	0.00295	57.74036	14.27092	9.64381	56.00706	14.49102	61.44225
45.18540	11.80075	lower	149.72743	52.46931	10.57237	9.99680	1.90019	1.00000	365771	7.69612	13.57753	9736020992469	1074	9.97915	2019-03-28 13:50:38	chrome	1366	0.00116	67.41150	11.39922	11.66811	42.20119	12.14124	31.29832
70.40609	12.11401	1024	175.91865	44.88400	12.91176	8.60341	0.84550	1.00000	1446975	9.26543	14.83033	7231887246707	2432	9.66738	2022-07-08 16:46:48	mobile	1920	0.00087	52.96943	13.57292	11.90297	54.50772	13.90063	60.90382
67.11515	13.92223	1080	116.39450	35.58114	13.87860	13.97774	9.50069	1.00000	1222716	12.58982	12.44118	9564991538146	780	14.95163	2021-12-25 15:46:07	edge	lower	0.15998	63.71968	14.69315	11.31766	41.44844	12.53292	58.17589
64.62338	9.84670	1080	79.45970	32.95226	15.25438	9.01203	3.46190	1.00000	922436	10.55980	11.33121	8671016448791	2445	16.07789	2022-08-18 13:05:00	chrome	lower	0.49327	60.17064	13.00203	12.04930	41.69241	13.39233	54.12172
50.16633	12.36476	600	198.46775	55.31061	10.23038	13.82769	9.15370	1.00000	1454804	12.84921	16.94274	5292303897554	1161	12.67474	2020-11-28 00:00:44	chrome	800	0.01645	31.37220	12.78768	11.41007	51.99521	13.55130	61.97910
51.06393	11.49015	768	89.67070	64.11719	11.23858	9.80801	10.66678	1.00000	741963	9.23712	14.81150	7228176688782	474	10.81029	2020-02-18 08:36:45	edge	1024	0.00266	48.43756	13.88359	9.86504	55.22286	13.95795	40.55040
68.10878	11.72618	1024	165.89198	76.84397	15.61921	7.32329	1.02728	0.00000	1319526	11.64964	13.11863	4981728694794	854	10.23521	2023-02-24 14:42:37	edge	800	0.00142	41.48472	13.80632	12.11861	39.82288	13.85048	60.28462
48.26026	11.20243	1024	158.55913	50.53509	13.46582	12.50023	5.23950	1.00000	1223052	10.71241	10.86092	2428211724993	1770	17.32348	2021-12-17 21:49:49	chrome	800	1.71401	37.50126	14.58683	10.73917	53.01207	13.44190	45.25050
39.38996	12.04705	600	123.12851	27.15337	18.18177	4.90535	7.49210	0.00000	31266	10.72126	13.51126	9226633976043	415	10.09075	2019-08-11 16:42:04	safari	higher	0.00132	52.42047	13.41429	11.07190	71.83333	13.46497	42.41505
40.22573	10.87701	600	69.17410	48.89505	10.26744	10.93527	2.87990	1.00000	67651	10.49012	13.84353	8304254147545	2012	10.97238	2020-06-10 01:46:52	edge	800	0.00303	56.78473	15.23335	12.08820	55.73034	13.17799	73.30559
64.71297	11.43885	768	15.22674	65.32169	17.55617	5.71173	4.14137	1.00000	307147	11.60805	13.70008	0245657476024	1224	11.23313	2019-09-11 16:53:49	chrome	1280	0.00389	64.74909	12.00830	10.38731	43.63990	15.38541	48.72870
64.26471	11.67820	800	79.78744	69.63634	15.29078	7.63072	4.61541	0.00000	416763	10.43730	12.14371	8962088607071	1299	10.99341	2021-04-25 17:45:22	edge	higher	0.00314	60.25455	11.90555	11.77737	49.92350	14.49691	63.59609
35.83601	12.65872	600	178.16810	80.45757	15.32228	12.88286	2.36189	1.00000	651997	13.22732	10.90089	0061171075860	2338	15.98503	2020-05-25 15:13:46	firefox	800	0.44952	39.30371	12.22027	14.21652	50.69085	12.90635	66.37280
59.93126	11.97993	1024	144.54141	60.56567	16.04154	11.10756	1.12693	1.00000	849513	11.69376	11.48254	1562913076583	1676	16.28047	2021-01-04 18:07:54	edge	higher	0.60402	45.81802	12.85440	13.51132	72.51256	15.54985	67.93930
35.39719	11.72204	1080	73.92300	31.84761	14.45226	11.95859	2.05250	1.00000	1080687	11.72751	11.00311	4660354265768	1752	16.09625	2018-12-11 22:16:37	edge	800	0.50246	37.90345	14.72271	12.01333	61.00894	13.55296	46.80892
43.89342	10.82951	1024	275.23418	32.29268	13.18102	8.66765	5.40297	0.00000	435013	11.56520	11.17978	6684239702580	1585	10.16720	2023-04-27 12:00:14	firefox	800	0.00138	72.39608	12.35113	12.42901	63.78160	13.73556	55.05847
63.44538	10.17196	1080	215.96496	47.69039	12.92863	8.03257	2.30596	1.00000	886561	10.91522	10.23798	3159470528242	496	10.05300	2021-08-23 11:31:25	edge	1280	0.00124	56.43911	13.46944	12.34076	28.26302	13.73010	38.73920
63.94403	12.37343	1080	161.84051	30.49203	10.73064	12.91972	5.03603	1.00000	761943	12.04366	17.41238	4592465861655	1122	12.72717	2020-11-04 01:14:27	edge	lower	0.01735	55.52352	13.51873	9.82221	18.58774	14.21249	74.84106
49.61303	12.57193	800	36.99593	49.65758	15.70694	9.57950	8.31762	1.00000	1281893	11.33320	13.05686	7778296263326	898	13.75036	2021-12-05 06:14:46	edge	800	0.04820	55.61310	12.68542	8.54028	49.14432	13.85412	38.14717
44.69583	10.54093	1080	132.64247	65.29979	14.34437	8.70024	2.73076	1.00000	462191	9.29310	10.95341	4682698624223	155	14.37932	2018-10-29 03:31:30	firefox	1920	0.09028	61.42765	15.33096	9.18861	49.19024	14.51761	41.33542
47.02015	11.30316	600	141.76294	60.76873	8.98554	12.35336	1.71504	1.00000	1190276	10.28940	15.01641	4775992779246	780	11.52132	2020-04-05 23:53:25	chrome	1920	0.00528	58.78255	15.08042	10.46410	13.42682	13.03447	27.46183
45.30351	12.86991	600	89.79524	58.74487	12.39931	13.74469	4.92152	1.00000	646478	15.66377	17.06505	0500626638019	2114	12.51600	2022-11-21 10:11:16	other	1366	0.01404	70.21771	13.56400	14.37476	47.21538	14.17780	43.92569
26.45756	13.20191	1024	209.65239	28.38371	14.51356	10.52125	3.94049	1.00000	443210	13.16648	16.06284	4107411759025	675	10.99393	2022-01-20 18:14:34	chrome	1920	0.00310	70.04985	12.37879	13.45797	55.58716	12.76044	62.61441
25.44055	10.12570	768	-11.58386	40.89488	17.05932	6.78994	2.36127	1.00000	1473475	9.33182	12.07860	7589850297097	74	15.45663	2023-01-23 06:08:50	chrome	lower	0.26509	29.90529	12.10991	11.17180	51.46839	13.75568	63.13941
34.64577	12.41854	lower	131.12107	45.06448	13.94541	11.91771	1.25455	1.00000	227658	12.17415	13.89920	3405878395000	1228	14.80235	2020-06-02 13:14:47	opera	1366	0.13776	65.20969	12.26991	10.05383	53.45652	13.66847	54.68319
54.39459	12.49509	600	155.75512	45.66894	13.06944	10.57030	9.89050	1.00000	793184	12.54806	16.46860	6900517554383	55	10.92666	2022-04-09 09:12:47	chrome	1024	0.00294	55.91998	11.93506	12.02610	51.61863	12.09185	59.29315
42.65211	10.21726	1080	122.58856	48.45265	11.27579	12.00001	6.00132	1.00000	982558	13.78315	14.80904	6118723499286	29	13.79305	2021-07-09 15:10:26	safari	1280	0.05028	55.88941	14.77319	10.90871	19.93069	12.26699	84.42911
45.65424	11.00596	768	197.91157	62.88071	15.94621	9.32795	9.65868	1.00000	67753	14.15951	11.55179	1395215571780	549	12.95925	2021-08-01 10:00:29	chrome	1024	0.02191	32.32986	13.45083	14.92312	49.08786	13.59780	54.93380
51.69241	9.86894	600	197.53137	65.77153	15.66284	6.22555	1.30424	1.00000	140798	12.72427	12.80277	1169599073471	736	10.35585	2022-05-31 07:50:48	firefox	1024	0.00164	57.48445	15.04850	14.27408	35.95814	13.26365	54.54453
49.08143	9.75251	1080	172.29974	20.41466	11.86721	8.35066	2.58228	0.00000	146725	13.99156	10.08676	8371948911539	1758	8.00422	2019-01-26 04:09:25	chrome	lower	0.00024	44.83682	13.92898	11.87533	32.46505	13.72185	67.18526
52.65348	11.48100	600	205.06148	51.02577	15.21424	8.25468	2.16598	0.00000	151403	9.91465	12.15500	1562078876899	1362	12.45139	2021-10-03 10:28:54	safari	1024	0.01315	43.95088	12.78907	12.44812	58.44997	12.72109	36.39721
44.72293	11.33414	768	156.53348	35.98058	11.21171	10.92368	3.33259	1.00000	1046164	11.95163	15.49474	3257617070279	430	11.34803	2022-07-01 22:08:43	mobile	1920	0.00438	43.61237	12.81159	10.29199	36.13027	13.89805	76.98327
42.80492	8.70927	1024	114.32544	21.35279	12.97846	9.83317	2.70435	1.00000	1410420	9.89350	11.74646	3829851504812	1720	16.68944	2022-03-25 17:09:45	chrome	1024	0.90924	33.51999	12.96301	11.53602	52.65505	12.39064	53.23482
70.52279	9.68181	lower	118.62736	37.10221	12.55636	10.42146	4.82295	1.00000	519999	14.01864	14.40934	8850945813669	1640	13.76420	2023-02-21 21:29:51	edge	higher	0.04878	33.37121	13.55621	10.18577	39.64814	15.45632	36.14928
46.01433	12.08295	600	99.72905	60.24508	10.59901	16.04682	3.14940	0.00000	1184957	14.12497	9.77728	6135546305457	997	15.16537	2023-09-02 22:04:35	edge	1024	0.19808	31.44420	14.02410	12.67505	49.82676	13.46466	57.06239
43.05294	9.12917	768	212.37157	36.14596	13.84350	4.24072	6.28045	0.00000	1416408	10.51384	12.04319	2940946572163	2308	6.88909	2022-08-02 20:12:41	mobile	1920	0.00009	43.51480	13.85051	13.69495	78.98023	14.10911	36.39114
48.21469	11.47774	768	182.88464	71.62422	11.87851	11.43428	2.49620	1.00000	634228	12.59987	14.67779	3372141526365	1716	11.85310	2020-07-02 16:02:56	safari	1280	0.00726	30.89745	15.19610	12.90349	37.01296	12.67858	59.28656
68.90838	11.86515	800	84.34451	63.58526	15.45677	8.84003	2.94786	0.00000	516853	10.64610	11.96472	3645740592438	80	12.81894	2019-07-12 23:33:09	edge	800	0.01901	64.68381	13.27334	11.84213	29.85260	12.89717	70.66424
45.10847	15.12644	800	182.55714	21.07569	17.54882	10.41734	1.82188	0.00000	358334	9.86589	10.55282	0024451674412	538	12.78008	2022-05-29 12:19:36	chrome	lower	0.01829	55.52258	13.38436	14.32764	43.28607	12.08483	50.06995
39.40765	8.36836	1080	70.03890	59.70095	11.08996	8.89771	4.77212	1.00000	67968	10.86044	11.82436	8755547494844	477	12.95688	2023-05-16 05:38:47	edge	higher	0.02181	50.05768	13.24698	8.82145	56.49183	14.61916	39.66731
67.04146	13.10530	1080	184.19325	52.81972	13.95659	9.28097	11.64287	1.00000	829112	10.79023	15.50841	7742789846983	450	9.70688	2022-01-22 01:34:13	firefox	1366	0.00085	52.69041	12.98747	12.74397	50.79515	13.74769	34.23536
53.53482	11.02611	800	74.86953	38.83522	11.36068	11.46877	7.10896	1.00000	712565	11.48455	13.99673	7974012932099	1685	12.62364	2020-09-29 03:10:44	edge	1366	0.01565	75.42644	12.82904	12.16158	59.62883	15.32170	36.08926
34.75070	10.50433	600	251.46558	42.83375	18.39381	3.98728	6.83485	0.00000	505213	11.63643	12.78416	9516384260875	2421	9.98954	2023-05-15 03:40:19	edge	1920	0.00116	44.39044	12.35295	14.49852	41.01741	13.87224	56.19668
75.67052	11.98150	800	128.21825	50.81720	15.56497	8.48214	7.02474	0.00000	1001675	13.38738	13.38684	5116992141098	1328	10.79061	2019-10-08 00:01:21	safari	lower	0.00257	54.11031	13.39352	11.80246	42.84527	12.63387	42.29332
14.45097	10.62207	1080	158.98905	62.61462	17.14002	6.00858	6.06410	0.00000	149808	11.36576	10.68757	4560451549566	1560	11.14291	2020-07-01 19:53:38	edge	1280	0.00359	59.06738	12.40789	14.95894	55.53675	14.76120	30.78314
58.98783	11.71503	1080	216.32885	35.73336	10.57372	12.71372	2.40286	1.00000	708743	13.06930	16.72414	7498370547813	2111	12.07525	2022-07-05 09:18:31	opera	1024	0.00904	38.50226	13.36898	11.87181	56.59159	14.19965	65.08891
47.55832	13.92059	1080	48.53169	43.28967	15.06704	13.09571	6.42325	1.00000	1191095	13.71402	11.27510	2003918436907	19	14.32560	2023-02-21 18:28:52	chrome	1366	0.08556	62.01970	12.79689	11.06771	50.72860	12.71715	62.09780
59.01719	12.16153	1080	142.63018	39.64838	14.65958	10.30099	6.35777	0.00000	150206	12.04637	12.28920	0010100112596	2307	12.84075	2019-04-14 03:53:49	firefox	800	0.01937	58.49177	11.71086	12.12507	47.60416	13.74426	36.63344
42.87833	10.78983	higher	128.06529	50.49928	11.57627	12.06687	3.06932	0.00000	925112	11.38014	10.88752	5174158800821	305	12.81081	2020-06-17 21:03:24	edge	1280	0.01887	47.87469	10.48931	17.10557	55.63406	13.96424	29.28755
36.54703	10.83045	1024	190.94275	53.42258	14.55715	10.15451	5.47083	1.00000	677292	11.04095	11.37676	9271850753052	105	14.94802	2022-12-30 23:54:38	edge	1280	0.15941	81.08648	13.16434	12.83176	65.78736	15.44520	48.75277
67.13242	10.42684	768	202.96238	70.63496	12.04664	11.28397	4.32186	0.00000	1065581	12.46409	11.25208	9283101851127	1157	12.63971	2023-08-19 21:35:42	firefox	lower	0.01597	72.22862	14.67395	14.88152	52.23279	13.93096	28.55805
61.30259	14.20576	768	151.56140	51.92303	11.99150	11.22668	0.87961	1.00000	315445	9.16575	15.21519	2539302314891	1451	8.76764	2023-08-24 00:57:50	safari	higher	0.00035	36.71591	12.74157	15.25825	52.01731	13.64236	53.75762
68.79643	13.25584	768	95.26859	58.03347	11.04007	10.22455	4.29843	1.00000	590967	7.62361	15.28158	3484126482921	1948	8.84792	2020-09-16 05:25:37	opera	1280	0.00042	46.80439	13.75243	12.21528	69.76525	14.08148	59.10627
52.81362	12.33353	1080	115.53137	37.63826	9.68228	12.36457	2.11343	1.00000	1226218	10.31570	17.11873	9971263022379	1003	11.38787	2021-04-05 23:29:38	opera	higher	0.00457	75.89850	11.57315	9.50006	66.42865	13.94807	60.17738
47.33133	13.24618	768	150.78189	56.76107	11.65136	11.74829	1.98547	1.00000	882891	10.11885	16.47985	8392072394258	1024	11.13843	2018-10-02 23:22:09	chrome	800	0.00358	49.91607	14.23378	11.89067	40.89946	14.04586	74.24526
65.15688	11.63536	higher	156.43348	46.99081	16.25592	7.68187	7.53622	0.00000	318432	12.34764	13.01134	0237049451627	2440	11.29889	2019-05-24 11:18:36	chrome	1024	0.00421	64.08997	13.35846	12.96116	47.18675	13.81599	22.37368
53.20319	11.21892	1080	133.74265	43.31086	16.23544	6.96863	3.16145	1.00000	639012		12.44600	5381091356418	149	10.53211	2022-02-14 04:07:08	edge	1366	0.00196	42.80015	13.13195	15.43778	45.05600	13.71636	55.30836
39.74938	14.45412	768	119.74357	63.82360	15.73342	13.53788	11.06114	1.00000	225018	14.73005	12.61543	5549558253148	1329	14.83076	2021-11-19 19:01:48	chrome	1024	0.14178	55.95490	14.72493	10.83469	70.28041	14.08034	33.17408
51.64550	13.55945	600	182.68262	10.62001	15.24358	11.49778	4.93997	0.00000	556320	11.95578	14.54996	7029148957215	1243	13.67555	2021-05-02 21:47:22	edge	1366	0.04475	58.61445	14.84937	12.97206	44.63785	12.11852	53.09609
44.91509	13.26109	1024	182.71611	43.60188	15.94895	11.37336	4.03985	1.00000	885268	12.35735	11.98990	0694917110947	1787	14.63442	2022-03-09 06:18:46	other	1024	0.11651	56.04235	13.53030	11.28874	52.74458	13.61174	30.13522
48.81687	12.48890	600	131.19871	13.61634	14.54775	7.97016	7.10019	1.00000	661321	9.71605	14.58756	8828491800273	1490	9.97129	2023-08-30 04:08:54	chrome	1920	0.00116	75.07919	14.22714	12.02117	57.26206	14.09263	61.01698
40.50976	11.65908	1080	228.22048	46.04300	15.88023	8.56002	4.86564	0.00000	456020	11.17356	12.25626	1628583666957	599	13.44204	2021-09-13 03:40:14	safari	1024	0.03541	79.42489	12.09746	9.88799	61.46596	13.27436	72.44919
45.90625	13.05543	768	155.71155	43.47744	15.63598	12.70284	1.87308	1.00000	422675	13.37097	11.43936	9859871332649	2184	15.39982	2022-05-28 21:29:02	mobile	1280	0.25044	55.26515	12.04013	14.57949	59.32997	12.43053	58.95343
34.77051	10.90578	600	71.23538	19.25273	9.84602	13.86000	0.83551	1.00000	201691	13.42626	14.80164	9068359256739	406	13.79421	2021-03-05 02:51:12	edge	lower	0.05034	48.23050	12.90741	11.82193	62.88906	12.49648	48.14984
34.58139	13.57319	768	168.32394	36.77857	15.86941	11.73291	2.35322	0.00000	439063	11.30426	13.25598	7856111753396	2482	15.27375	2019-12-04 08:54:46	edge	1280	0.22077	53.60550	12.55494	12.21484	54.04417	12.91647	31.09716
72.50029	10.52904	768	204.41750	20.49774	15.07026	10.33029	4.21315	1.00000	647657	11.82385	9.95855	9596360271859	326	15.63685	2020-06-21 15:35:12	mobile	1280	0.31738	47.98700	12.21300	13.44624	50.23882	12.92469	71.36301
49.71571	12.50032	1080	141.73167	38.31375	11.73113	11.50387	6.05505	1.00000	1106670	11.26296	15.00307	7043059395058	1344	10.84426	2023-07-12 21:46:24	safari	1280	0.00264	62.06340	12.71448	13.23810	52.12933	12.68851	54.97101
32.72007	12.16016	higher	173.19226	73.38656	15.96414	12.77881	7.75055	1.00000	1188780	12.87871	12.18441	6175049635804	322	17.69006	2023-09-10 15:48:39	chrome	1920	2.47289	50.41288	13.21566	15.65386	51.14723	14.91557	32.23505
59.13627	9.16714	600	91.68886	59.48972	16.62848	5.31067	3.26561	1.00000	1135594	11.06828	10.94337	9972412830166	1211	12.31141	2022-06-08 18:04:09	chrome	lower	0.01145	41.69573	12.47184	12.83069	30.00821	14.81036	70.58974
51.14428	11.93873	lower	168.51163	49.41239	16.25911	7.93118	6.66370	0.00000	1220682	11.53493	13.68175	2136335152751	2018	11.60598	2020-09-14 07:58:07	edge	lower	0.00568	64.77358	12.32878	14.01662	51.62793	13.64841	46.89461
42.83227	10.02910	1080	203.94711	59.67998	14.91112	8.81039	2.92228	1.00000	104813	8.97427	11.86536	2389195430884	1172	16.05554	2019-03-04 14:56:29	chrome	1280	0.48236	50.54116	14.71429	11.68948	71.55782	13.82502	62.23689
62.86828	11.99853	1024	126.38992	42.36463	16.34397	9.05055	3.71864	1.00000	482566	12.58039	13.57117	3711272332863	1969	13.94831	2021-05-16 08:36:06	edge	lower	0.05870	51.88402	12.35657	9.06882	33.14080	12.22465	71.78249
55.46468	12.72623	768	158.50860	54.51974	16.67013	10.04793	1.30140	1.00000	464227	14.10275	13.33014	7243667359354	1583	13.32027	2018-12-30 00:33:56	chrome	1366	0.03136	36.34429	13.31561	12.07676	47.78673	14.08734	58.76378
61.06733	12.35938	600	166.20816	69.05791	13.14740	9.77592	4.87371	1.00000	1384368	11.60196	15.18291	3260964924256	254	10.10396	2022-08-16 07:24:01	chrome	1920	0.00133	67.72492	13.66970	12.68012	32.26438	14.74847	33.51479
44.14941	11.11706	1024	119.26446	33.30222	14.69661	8.38427	1.36622	0.00000	1190960	12.43941	11.12738	9460180949727	274	11.08739	2021-05-26 18:03:04	edge	800	0.00336	62.31251	12.69553	11.29996	49.18084	13.80834	29.92289
52.70598	11.68626	lower	67.30390	38.53402	13.80905	8.52942	1.93112	0.00000	56990	14.59965	12.08859	3663351590612	1434	8.10042	2021-09-21 07:40:26	safari	1280	0.00025	39.07364	14.77256	10.79421	51.90471	13.74411	58.38522
32.39324	11.53608	600	234.79900	62.20319	16.00835	6.99317	1.25440	0.00000	1449414	10.30539	13.10218	9516130008584	1170	11.28452	2022-10-05 23:17:37	other	1280	0.00410	55.44171	14.66880	12.41005	31.40038	12.88472	32.71430
58.26493	9.60004	768	123.33547	34.34496	14.71112	7.54576	6.93465	1.00000	1339805	12.31627	11.81823	9002569966880	293	12.33346	2021-12-16 01:48:49	chrome	1920	0.01174	67.35828	13.93089	11.59268	53.26933	13.95887	65.15062
46.91489	13.28095	600	173.30439	42.00220	19.29894	6.23522	4.72756	0.00000	811417	11.29489	12.15819	1787179338064	1417	11.01469	2020-04-15 07:47:07	edge	1366	0.00314	44.12974	13.38196	12.56920	57.26159	13.25496	48.24039
51.08482	12.44091	768	221.33407	64.27582	16.34826	7.60198	2.28858	0.00000	1218997	11.57420	14.40960	4358260465722	1335	10.78132	2022-11-18 02:29:46	firefox	1280	0.00249	48.82866	14.43039	12.41098	54.94154	12.93085	69.06271
59.37496	12.77680	800	187.69694	51.74658	14.96503	12.27285	3.44817	1.00000	707982	13.00396	11.78070	0576395674589	487	14.84373	2023-08-16 11:47:08	mobile	1920	0.14361	48.03326	12.23238	12.69922	67.70745	13.37729	63.00133
47.80952	9.88559	lower	269.98989	34.25028	14.25725	7.12802	2.72746	0.00000	969652	10.71788	8.68972	9209318689056	1770	11.04454	2022-02-19 13:24:27	chrome	1920	0.00329	61.15271	11.92235	10.87158	47.67420	11.61534	50.94785
24.38835	13.47913	1024	154.07534	29.94985	16.17709	11.44539	4.39414	1.00000	1255567	12.31198	11.98545	4381943607201	1113	14.78954	2020-01-08 11:36:36	chrome	800	0.13609	63.95042	15.61297	11.09558	55.61778	14.65797	50.19367
53.89325	11.53321	1080	192.44188	37.44930	14.45666	9.70369	5.28832	0.00000	96516	12.10117	10.07578	6077372719445	2363	12.38174	2021-04-27 05:55:53	chrome	1920	0.01228	58.19219	14.89281	11.02139	34.40746	12.64487	49.16866
56.57440	9.42751	768	193.52372	58.58494	14.03104	11.43156	2.29641	1.00000	673311	10.04998	10.02302	2330630681859	936	18.81700	2019-07-17 02:17:06	safari	800	7.63188	65.62797	13.85554	13.99961	37.95206	11.14400	35.47180
66.23050	8.97576	1024	103.32334	45.72232	12.04817	9.99366	3.63037	1.00000	283453	13.56103	12.46550	4927823400939	2112	13.12513	2019-02-13 12:57:36	other	1024	0.02578	43.45226	12.48045	11.51108	66.76234	13.74659	44.48967
61.06733	12.35938	600	166.20816	69.05791	13.14740	9.77592	4.87371	1.00000	1384368	11.60196	15.18291	3260964924256	254	10.10396	2022-08-16 07:24:01	chrome	1920	0.00133	67.72492	13.66970	12.68012	32.26438	14.74847	33.51479
45.55518	10.21358	1024	116.56587	48.12375	8.85518	11.33149	2.03926	1.00000	628212	9.48741	13.88090	4540981326271	851	11.91084	2023-09-03 04:41:07	edge	1920	0.00769	74.88602	13.47327	9.36478	38.67399	13.99991	48.55413
59.53643	12.04151	768	167.96910	46.13897	13.68409	11.10986	2.53242	0.00000	1458136	12.90367	11.10610	8446361236412	1855	12.15445	2020-04-07 22:47:05	chrome	1920	0.00984	31.18017	12.73783	12.81579	53.30044	13.53837	58.80324
64.21061	12.93646	1080	92.09697	51.12992	16.58912	8.78382	1.80387	0.00000	890842	12.09594	13.64831	8851529096263	1514	11.99671	2020-03-17 09:51:27	edge	higher	0.00842	53.41956	13.57770	11.84592	32.26527	12.99792	50.68234
42.09279	11.57824	1080	209.89784	52.10763	17.27929	9.68061	3.39677	1.00000	379746	12.69676	12.38271	1339287997604	836	15.61661	2020-01-03 12:05:16	chrome	1366	0.31105	51.94488	13.18524	14.59009	51.62331	13.49450	43.43644
36.86758	10.96237	800	199.99132	45.66045	15.93819	5.23272	0.92066	0.00000	410233	8.91814	13.57884	9714567662076	364	9.87112	2023-06-04 00:22:53	chrome	800	0.00103	43.47711	13.66284	13.21185	63.82021	13.75805	62.37177
59.90206	10.88438	1080	132.53785	63.66844	16.10066	6.48238	5.47257	0.00000	199245	9.34345	10.93242	1741695463792	899	12.02622	2021-01-14 07:35:13	chrome	1366	0.00861	77.70091	13.16359	11.42746	62.21208	13.27892	39.67415
61.28028	12.78488	768	187.03944	35.58009	13.67775	13.27311	5.29078	0.00000	49315	13.48833	11.62341	3258383247667	1525	14.49367	2019-10-24 19:24:40	chrome	1280	0.10123	35.83989	13.00600	12.14301	44.82728	14.12404	40.56736
41.20377	12.10877	higher	98.39926	36.91307	15.06018	11.39192	3.89917	1.00000	994501	12.35047	11.46683	9800131298137	2273	15.23930	2022-10-02 04:11:51	edge	1280	0.21328	56.65699	12.79219	11.19576	39.71827	12.32167	57.21215
53.09883	12.54613	600	134.94288	47.16374	14.90162	9.08046	2.18518	0.00000	564712	12.42054	13.83524	0230388047278	1806	10.49690	2021-12-01 00:21:33	firefox	1920	0.00196	64.61744	12.94724	12.19149	64.15174	12.77403	38.62574
31.01217	11.86722	800	248.64791	26.18196	13.88500	9.81211	5.94600	0.00000	952460	11.18079	12.90006	4426011494250	1917	11.83156	2019-12-05 14:51:04	safari	1920	0.00703	66.86728	15.04762	12.95773	67.97320	13.10121	47.42074
46.76466	10.37142	800	203.74363	59.72234	11.86036	10.50052	1.12633	0.00000	1396915	13.10958	13.77423	0435692804146	2291	11.09414	2020-05-22 03:08:21	safari	1920	0.00346	75.08326	14.25792	15.31662	39.81074	12.98548	68.63738
36.96150	11.41874	768	170.24281	42.59682	10.31580	11.62285	4.42694	0.00000	389097	11.03692	15.12973	3487178287186	588	11.48516	2020-09-27 04:04:37	edge	1280	0.00506	48.56267	13.56735	10.82833	41.50039	12.60642	59.76782
